Freq,Ephi,IWavePhi,IWaveTheta,OutgoingPower,IngoingPower,X,Y,Z,Ex_real,Ey_real,Ez_real,Ex_imag,Ey_imag,Ez_imag
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015000000000000005,6.999999999999997e-06,-0.19123372196392227,0.5576250385408913,0.001716783263516393,-0.0022823236159195933,-0.002882919673800899,0.004026934600830888
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015000000000000005,7.999999999999995e-06,-0.19130168920168858,0.5577494123065946,0.0017742267193150722,-0.0023985574368078806,-0.002984004054189935,0.004234565430100833
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015000000000000005,8.999999999999999e-06,-0.19137067876909253,0.5578759640461897,0.0018319116520877934,-0.0025175482343807285,-0.0030856162840914012,0.004446997296364341
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015000000000000005,9.999999999999996e-06,-0.19135165696457057,0.5578024088465797,0.0017460135033829777,-0.0024090200102081976,-0.00296580774548354,0.004293977503425716
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015000000000000005,1.1e-05,-0.1912959625285633,0.5576408607744828,0.00159921970058329,-0.0022002700246836946,-0.0027479930931202496,0.003976070233086584
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015000000000000005,1.1999999999999997e-05,-0.19124397685878278,0.5574822365874048,0.0014567172452816083,-0.0019947350134783214,-0.002532000641976996,0.003658833942500404
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015000000000000005,1.2999999999999994e-05,-0.19119569995522903,0.5573265362853457,0.0013185061374779321,-0.0017924149765920772,-0.0023178303920537765,0.0033422686316671732
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015000000000000005,1.3999999999999998e-05,-0.19115113181790216,0.5571737598683058,0.0011845863771722605,-0.00159330991402496,-0.002105482343350592,0.0030263743005868905
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015000000000000005,1.4999999999999995e-05,-0.19111027244680207,0.5570239073362846,0.0010549579643645952,-0.0013974198257769741,-0.001894956495867444,0.0027111509492595606
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015000000000000005,1.6e-05,-0.1910731218419288,0.5568769786892827,0.0009296208990549345,-0.0012047447118481156,-0.00168625284960433,0.002396598577685179
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015000000000000005,1.6999999999999996e-05,-0.19103968000328236,0.5567329739272997,0.0008085751812432804,-0.0010152845722383877,-0.0014793714045612538,0.00208271718586375
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015000000000000005,1.7999999999999994e-05,-0.19100994693086265,0.5565918930503355,0.0006918208109296314,-0.0008290394069477882,-0.0012743121607382117,0.0017695067737952697
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015000000000000005,1.8999999999999998e-05,-0.19098392262466984,0.5564537360583907,0.0005793577881139874,-0.000646009215976317,-0.0010710751181352046,0.0014569673414797388
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015000000000000005,1.9999999999999995e-05,-0.19096160708470383,0.5563185029514647,0.0004711861127963497,-0.00046619399932397595,-0.0008696602767522343,0.0011450988889171601
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015000000000000005,2.1e-05,-0.19094300031096467,0.5561861937295579,0.00036730578497671704,-0.0002895937569907631,-0.0006700676365892983,0.0008339014161075301
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015000000000000005,2.1999999999999996e-05,-0.19092810230345225,0.5560568083926699,0.00026771680465509015,-0.00011620848897668002,-0.0004722971976463986,0.0005233749230508514
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015000000000000005,2.3e-05,-0.19091691306216663,0.5559303469408009,0.00017241917183146815,5.396180471827514e-05,-0.00027634895992353323,0.00021351940974712112
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015000000000000005,2.3999999999999997e-05,-0.19090943258710785,0.5558068093739508,8.141288650585237e-05,0.0002209171240940998,-8.222292342070488e-05,-9.566512380365655e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015000000000000005,2.4999999999999994e-05,-0.1909056608782721,0.5556861956921109,-5.302051321781078e-06,0.000384657469150838,0.00011008091186213975,-0.00040417867760156665
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-2.5e-05,-0.4663380730987504,0.39584425382679894,-3.7663012029701835e-05,-0.00010677602134045792,-0.0007481278872410085,-5.011113848104672e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-2.4e-05,-0.4664161081197742,0.395882141513903,0.00013421657714681148,-0.00016634767070635836,-0.0010076928722044553,9.644893992009055e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-2.3e-05,-0.4664987734251881,0.39592611367935904,0.0003016064641353234,-0.00022548699360961866,-0.0012659612674178666,0.00024806293076608694
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-2.2e-05,-0.46658606901497585,0.3959761703231526,0.0004645066489357857,-0.00028419399005021983,-0.0015229330728811373,0.00040473083405689967
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-2.1000000000000002e-05,-0.46667799488913747,0.39603231144528384,0.0006229171315481962,-0.00034246866002816105,-0.0017786082885942636,0.0005664526497925268
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-2e-05,-0.46677455104767296,0.3960945370457529,0.0007768379119725577,-0.00040031100354344314,-0.002032986914557249,0.0007332283779729705
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-1.9e-05,-0.4668757374905823,0.39616284712455946,0.0009262689902088669,-0.00045772102059606524,-0.00228606895077009,0.0009050580185982278
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-1.8e-05,-0.4669815542178658,0.39623724168170404,0.0010712103662571264,-0.0005146987111860279,-0.0025378543972327896,0.0010819415716683011
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-1.7e-05,-0.4670920012295232,0.3963177207171862,0.001211662040117336,-0.0005712440753133315,-0.002788343253945348,0.0012638790371831909
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-1.6000000000000003e-05,-0.4672070785255546,0.3964042842310061,0.0013476240117894945,-0.0006273571129779752,-0.0030375355209077627,0.0014508704151428953
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-1.5000000000000002e-05,-0.4673267861059596,0.3964969322231636,0.0014790962812736028,-0.0006830378241799596,-0.0032854311981200357,0.0016429157055474156
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-1.4000000000000001e-05,-0.4674511239707386,0.39659566469365864,0.0016060788485696596,-0.0007382862089192839,-0.003532030285582164,0.0018400149083967492
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-1.3000000000000001e-05,-0.4675800921198917,0.3967004816424917,0.0017285717136776675,-0.0007931022671959497,-0.003777332783294153,0.0020421680236909017
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-1.2000000000000002e-05,-0.4677136905534187,0.39681138306966235,0.0018465748765976232,-0.0008474859990099552,-0.004021338691255997,0.002249375051429867
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-1.1000000000000001e-05,-0.46769491975341426,0.3968373702058848,0.0018447852041268537,-0.0008532984478796855,-0.004052500735186015,0.0023077421829965574
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-1.0000000000000003e-05,-0.46751015538276075,0.3967665675138184,0.001718463903968575,-0.0008062536319454565,-0.003855990947756825,0.002198424147582869
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-9.000000000000002e-06,-0.46733345985006225,0.3966984493841611,0.0015973175957004172,-0.0007596837364789256,-0.003667602543086222,0.002090088536164396
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-8.000000000000001e-06,-0.467164833155319,0.39663301581691335,0.0014813462793223805,-0.0007135887614800932,-0.0034873355211742087,0.001982735348741137
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-7.000000000000001e-06,-0.46700427529853095,0.39657026681207513,0.001370549954834466,-0.0006679687069489597,-0.0033151898820207863,0.0018763645853130944
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-6.0000000000000035e-06,-0.46685178627969814,0.39651020236964624,0.0012649286222366726,-0.0006228235728855248,-0.0031511656256259534,0.001770976245880267
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-5.000000000000003e-06,-0.46670736609882046,0.3964528224896267,0.0011644822815290003,-0.000578153359289788,-0.0029952627519897086,0.0016665703304426546
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-4.000000000000002e-06,-0.46657101475589846,0.39639812717201683,0.00106921093271145,-0.0005339580661617503,-0.0028474812611120554,0.0015631468390002584
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-3.0000000000000018e-06,-0.46644273225093147,0.39634611641681644,0.0009791145757840213,-0.0004902376935014112,-0.0027078211529929916,0.0014607057715530776
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-2.000000000000001e-06,-0.46632251858391954,0.39629679022402525,0.0008941932107467137,-0.0004469922413087705,-0.0025762824276325163,0.0013592471281011114
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-1.0000000000000006e-06,-0.46621037375486296,0.39625014859364355,0.0008144468375995277,-0.0004042217095838283,-0.0024528650850306304,0.0012587709086443605
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,-3.3881317890172014e-21,-0.4661062977637616,0.3962061915256715,0.0007398754563424634,-0.000361926098326585,-0.002337569125187335,0.0011592771131828253
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,9.999999999999972e-07,-0.4660102906106157,0.3961649190201087,0.0006704790669755206,-0.00032010540753704014,-0.00223039454810263,0.001060765741716506
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,1.999999999999998e-06,-0.46592235229542484,0.39612633107695544,0.000606257669498699,-0.00027875963721519376,-0.0021313413537765134,0.0009632367942454013
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,2.9999999999999984e-06,-0.46584248281818913,0.39609042769621144,0.0005472112639119993,-0.00023788878736104616,-0.002040409542208987,0.0008666902707695123
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,3.999999999999999e-06,-0.4657706821789088,0.39605720887787704,0.0004933398502154208,-0.00019749285797459703,-0.00195759911340005,0.0007711261712888387
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,4.999999999999996e-06,-0.4657069503775837,0.3960266746219522,0.00044464342840896406,-0.00015757184905584667,-0.0018829100673497033,0.0006765444958033807
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,6e-06,-0.4656512874142137,0.3959988249284364,0.0004011219984926288,-0.00011812576060479468,-0.0018163424040579454,0.0005829452443131375
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,6.999999999999997e-06,-0.46559327596238476,0.39596226811423135,0.0003785458558974743,-9.702742628717284e-05,-0.0017555088072961837,0.0005032251002850663
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,7.999999999999995e-06,-0.46549808542188353,0.3958767108983719,0.00042514056612878655,-0.00015392622196419613,-0.0016830160057455313,0.0004824095771416039
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,8.999999999999999e-06,-0.4654154332930912,0.39579498459618023,0.00046250358315420755,-0.0002034467733165121,-0.0016036998811566048,0.0004602757438369993
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,9.999999999999996e-06,-0.46534531957600805,0.39571708920765664,0.0004906349069737381,-0.0002455890803441213,-0.0015175604335294058,0.0004368236003712542
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,1.1e-05,-0.46528774427063435,0.39564302473280155,0.0005095345375873777,-0.00028035314304702394,-0.0014245976628639336,0.00041205314674436753
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,1.1999999999999997e-05,-0.46524270737696954,0.3955727911716142,0.0005192024749951261,-0.0003077389614252191,-0.0013248115691601881,0.0003859643829563393
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,1.2999999999999994e-05,-0.46521020889501397,0.39550638852409503,0.0005196387191969841,-0.0003277465354787077,-0.0012182021524181697,0.0003585573090071699
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,1.3999999999999998e-05,-0.46519024882476784,0.39544381679024415,0.0005108432701929513,-0.0003403758652074896,-0.001104769412637878,0.00032983192489685945
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,1.4999999999999995e-05,-0.4651828271662306,0.3953850759700613,0.000492816127983028,-0.0003456269506115646,-0.0009845133498193144,0.00029978823062540777
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,1.6e-05,-0.46518794391940227,0.3953301660635462,0.00046555729256721347,-0.00034349979169093247,-0.000857433963962477,0.00026842622619281453
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,1.6999999999999996e-05,-0.46520559908428355,0.3952790870706997,0.00042906676394550855,-0.0003339943884455938,-0.0007235312550673667,0.0002357459115990801
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,1.7999999999999994e-05,-0.46523579266087406,0.3952318389915213,0.0003833445421179128,-0.0003171107408755482,-0.0005828052231339831,0.00020174728684420448
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,1.8999999999999998e-05,-0.4652785246491735,0.3951884218260108,0.00032839062708442607,-0.00029284884898079556,-0.0004352558681623262,0.00016643035192818743
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,1.9999999999999995e-05,-0.46533379504918193,0.3951488355741684,0.0002642050188450489,-0.00026120871276133614,-0.00028088319015239746,0.00012979510685102929
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,2.1e-05,-0.46540160386089974,0.3951130802359941,0.00019078771739978014,-0.00022219033221716967,-0.00011968718910419351,9.184155161272936e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,2.1999999999999996e-05,-0.46548195108432666,0.395081155811488,0.00010813872274862205,-0.00017579370734829684,4.833213498228015e-05,5.256968621328917e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,2.3e-05,-0.4655748367194628,0.39505306230065007,1.6258034891571924e-05,-0.00012201883815471661,0.0002231747821070295,1.1979510652706889e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,2.3999999999999997e-05,-0.46568026076630825,0.3950287997034802,-8.48543461713683e-05,-6.086572463642984e-05,0.0004048407522700508,-2.9928975069016525e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0015999999999999999,2.4999999999999994e-05,-0.46579822322484626,0.39500836801996386,-0.00019519842044020955,7.665633206577485e-06,0.0005933300454713345,-7.315577095186817e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-2.5e-05,-0.6221224683232569,0.12178800087060457,0.00022561121390371656,-3.8812303431773936e-05,-0.0038857570481381793,0.0001931075359609199
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-2.4e-05,-0.621890614075804,0.12179058910204452,0.00019679920652282038,-2.1618736218998182e-05,-0.0037137611925262,0.00018008991312148693
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-2.3e-05,-0.6216694306202111,0.12179327927084727,0.0001681228573785031,-4.921879301248806e-06,-0.0035429749276769213,0.00016758236415046523
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-2.2e-05,-0.6214589179564536,0.12179607137700897,0.00013958216647076924,1.1278267321465493e-05,-0.0033733982535902973,0.00015558488904785818
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-2.1000000000000002e-05,-0.6212590760845316,0.12179896542052952,0.00011117713379961826,2.6981703649144713e-05,-0.0032050311702663246,0.0001440974878136657
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-2e-05,-0.6210699050044454,0.12180196140140906,8.290775936505072e-05,4.2188429681788966e-05,-0.0030378736777050062,0.0001331201604478878
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-1.9e-05,-0.620891404716194,0.12180505931964736,5.4774043167065735e-05,5.689844541939812e-05,-0.0028719257759063366,0.00012265290695052442
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-1.8e-05,-0.6207235752197777,0.12180825917524457,2.6775985205664256e-05,7.111175086197206e-05,-0.0027071874648703204,0.00011269572732157575
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-1.7e-05,-0.6205664165151977,0.12181156096820074,-1.086414519153929e-06,8.482834600951108e-05,-0.002543658744596959,0.00010324862156104169
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-1.6000000000000003e-05,-0.6204199286024529,0.1218149646985158,-2.8813156007388984e-05,9.804823086201488e-05,-0.0023813396150862503,9.431158966892222e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-1.5000000000000002e-05,-0.6202841114815432,0.12181847036618969,-5.640423925904122e-05,0.00011077140541948374,-0.002220230076338191,8.588463164521728e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-1.4000000000000001e-05,-0.6201589651524688,0.12182207797122244,-8.38596642741103e-05,0.0001229978696819175,-0.0020603301283527854,7.796774748992691e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-1.3000000000000001e-05,-0.6200444896152303,0.12182578751361418,-0.00011117943105259591,0.00013472762364931612,-0.0019016397711300338,7.056093720305129e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-1.2000000000000002e-05,-0.6199406848698271,0.12182959899336478,-0.00013836353959449855,0.0001459606673216797,-0.001744159004669935,6.366420078459024e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-1.1000000000000001e-05,-0.619847550916259,0.12183351241047423,-0.00016541198989981795,0.00015669700069900815,-0.0015878878289724869,5.727753823454373e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-1.0000000000000003e-05,-0.6197650877545264,0.12183752776494254,-0.00019232478196855453,0.00016693662378130156,-0.0014328262440376916,5.140094955291185e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-9.000000000000002e-06,-0.6196932953846298,0.1218416450567699,-0.00021910191580070765,0.00017667953656856004,-0.0012789742498655503,4.603443473969457e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-8.000000000000001e-06,-0.6196321738065681,0.12184586428595601,-0.00024574339139627773,0.0001859257390607833,-0.0011263318464560606,4.117799379489188e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-7.000000000000001e-06,-0.6195817230203415,0.12185018545250101,-0.00027224920875526466,0.0001946752312579714,-0.0009748990338092237,3.683162671850383e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-6.0000000000000035e-06,-0.6195419430259508,0.12185460855640494,-0.000298619367877668,0.00020292801316012447,-0.0008246758119250403,3.299533351053037e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-5.000000000000003e-06,-0.6195128338233957,0.12185913359766781,-0.0003248538687634893,0.0002106840847672427,-0.0006756621808035069,2.9669114170971478e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-4.000000000000002e-06,-0.6194943954126755,0.12186376057628948,-0.00035095271141272644,0.00021794344607932564,-0.0005278581404446275,2.68529686998272e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-3.0000000000000018e-06,-0.6194866277937908,0.12186848949227007,-0.00037691589582538096,0.00022470609709637353,-0.00038126369084840107,2.454689709709753e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-2.000000000000001e-06,-0.6194895309667416,0.12187332034560952,-0.0004027434220014519,0.00023097203781838628,-0.00023587883201482685,2.2750899362782463e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-1.0000000000000006e-06,-0.619503104931528,0.12187825313630793,-0.0004284352899409401,0.00023674126824536407,-9.170356394390514e-05,2.1464975496882002e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,-3.3881317890172014e-21,-0.6195273496881497,0.12188328786436521,-0.00045399149964384534,0.00024201378837730676,5.1262113364364064e-05,2.0689125499396145e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,9.999999999999972e-07,-0.6195622652366068,0.12188842452978137,-0.0004794120511101666,0.0002467895982142143,0.00019301819990998057,2.04233493703249e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,1.999999999999998e-06,-0.6196078515768993,0.12189366313255644,-0.0005046969443399053,0.00025106869775608687,0.0003335646956929447,2.0667647109668233e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,2.9999999999999984e-06,-0.619664108709027,0.12189900367269031,-0.000529846179333061,0.0002548510870029243,0.00047290160071325655,2.1422018717426154e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,3.999999999999999e-06,-0.6197310366329901,0.12190444615018312,-0.0005548597560896331,0.0002581367659547267,0.0006110289149709151,2.268646419359869e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,4.999999999999996e-06,-0.6198086353487892,0.12190999056503488,-0.0005797376746096224,0.000260925734611494,0.0007479466384659213,2.446098353818584e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,6e-06,-0.6198969048564233,0.12191563691724551,-0.0006044799348930287,0.00026321799297322616,0.0008836547711982758,2.6745576751187603e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,6.999999999999997e-06,-0.619995845155893,0.121921385206815,-0.0006290865369398513,0.00026501354103992334,0.0010181533131679767,2.9540243832603947e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,7.999999999999995e-06,-0.6201054562471977,0.12192723543374337,-0.0006535574807500914,0.00026631237881158534,0.001151442264375025,3.2844984782434885e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,8.999999999999999e-06,-0.6202257381303382,0.12193318759803067,-0.0006778927663237479,0.0002671145062882124,0.0012835216248194225,3.6659799600680463e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,9.999999999999996e-06,-0.6203566908053142,0.12193924169967688,-0.000702092393660822,0.00026741992346980445,0.0014143913945011666,4.098468828734063e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,1.1e-05,-0.6204983142721253,0.12194539773868189,-0.0007261563627613119,0.00026722863035636124,0.0015440515734202573,4.581965084241538e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,1.1999999999999997e-05,-0.6206506085307717,0.12195165571504579,-0.000750084673625219,0.00026654062694788283,0.0016725021615766954,5.1164687265904716e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,1.2999999999999994e-05,-0.6208135735812541,0.12195801562876869,-0.0007738773262525434,0.0002653559132443697,0.0017997431589704817,5.70197975578087e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,1.3999999999999998e-05,-0.6209872094235711,0.12196447747985033,-0.0007975343206432839,0.00026367448924582114,0.0019257745656016138,6.338498171812722e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,1.4999999999999995e-05,-0.621171516057724,0.12197104126829096,-0.0008210556567974416,0.0002614963549522377,0.002050596381470095,7.026023974686038e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,1.6e-05,-0.6213664934837125,0.12197770699409051,-0.0008444413347150168,0.00025882151036361927,0.0021742086065759253,7.764557164400822e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,1.6999999999999996e-05,-0.6215721417015363,0.12198447465724889,-0.0008676913543960081,0.00025564995547996565,0.0022966112409191003,8.554097740957054e-05
