Freq,Ephi,IWavePhi,IWaveTheta,OutgoingPower,IngoingPower,X,Y,Z,Ex_real,Ey_real,Ez_real,Ex_imag,Ey_imag,Ez_imag
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0019000000000000006,1.999999999999998e-06,-0.06619298139571003,-0.0843161209940861,0.0006714632553469545,0.0017870378968232138,-0.0001873578494711093,-0.000529658668040181
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0019000000000000006,2.9999999999999984e-06,-0.06615034977887291,-0.08427664526820085,0.0006738150565414432,0.0017184412128420914,-0.00016722009400984547,-0.00042547677690823397
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0019000000000000006,3.999999999999999e-06,-0.06611000583126266,-0.08424161402519119,0.0006753026183051009,0.0016492230282704697,-0.00014647841380103238,-0.0003232592466852726
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0019000000000000006,4.999999999999996e-06,-0.06607194955287925,-0.08421102726505705,0.000675925940637928,0.0015793833431083475,-0.0001251328088446698,-0.00022300607737129612
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0019000000000000006,6e-06,-0.0660361809437228,-0.08418488498779855,0.0006756850235399247,0.0015089221573557255,-0.00010318327914075782,-0.00012471726896630395
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0019000000000000006,6.999999999999997e-06,-0.0660027000037932,-0.08416318719341562,0.0006745798670110905,0.0014378394710126041,-8.062982468929666e-05,-2.839282147029795e-05
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0019000000000000006,7.999999999999995e-06,-0.06597150673309048,-0.08414593388190829,0.0006726104710514259,0.0013661352840789822,-5.747244549028601e-05,6.596726511672342e-05
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0019000000000000006,8.999999999999999e-06,-0.06594260113161467,-0.08413312505327651,0.0006697768356609304,0.001293809596554861,-3.371114154372596e-05,0.00015836299079475974
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0019000000000000006,9.999999999999996e-06,-0.06591598319936576,-0.08412476070752034,0.0006660789608396045,0.0012208624084402398,-9.345912849616534e-06,0.000248794355563811
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0019000000000000006,1.1e-05,-0.0658916529363437,-0.08412084084463972,0.0006615168465874476,0.0011472937197351183,1.562324059204235e-05,0.0003372613594238775
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0019000000000000006,1.1999999999999997e-05,-0.06586961034254857,-0.08412136546463472,0.0006560904929044604,0.0010731035304394978,4.119631878125056e-05,0.0004237640023749589
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0019000000000000006,1.2999999999999994e-05,-0.06584985541798027,-0.08412633456750526,0.0006497998997906421,0.0009982918405533768,6.737332171800795e-05,0.0005083022844170543
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0019000000000000006,1.3999999999999998e-05,-0.06583238816263894,-0.08413574815325144,0.0006426450672459938,0.0009228586500767561,9.415424940231508e-05,0.0005908762055501659
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0019000000000000006,1.4999999999999995e-05,-0.06581720857652443,-0.08414960622187313,0.0006346259952705143,0.0008468039590096355,0.00012153910183417117,0.000671485765774291
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0019000000000000006,1.6e-05,-0.06580431665963687,-0.08416790877337048,0.0006257426838642046,0.0007701277673520152,0.0001495278790135771,0.0007501309650894329
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0019000000000000006,1.6999999999999996e-05,-0.0657937124119761,-0.08419065580774332,0.0006159951330270636,0.0006928300751038945,0.00017812058094053194,0.0008268118034955874
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0019000000000000006,1.7999999999999994e-05,-0.06578539583354233,-0.08421784732499182,0.0006053833427590926,0.000614910882265275,0.0002073172076150364,0.0009015282809927585
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0019000000000000006,1.8999999999999998e-05,-0.06577936692433539,-0.08424948332511589,0.0005939073130602909,0.0005363701888361551,0.00023711775903709025,0.0009742803975809443
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0019000000000000006,1.9999999999999995e-05,-0.06577562568435537,-0.08428556380811554,0.0005815670439306582,0.00045720799481653547,0.00026752223520669333,0.0010450681532601447
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0019000000000000006,2.1e-05,-0.0657741721136022,-0.08432608877399077,0.000568362535370195,0.00037742430020641546,0.00029853063612384607,0.0011138915480303603
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0019000000000000006,2.1999999999999996e-05,-0.065775006212076,-0.08437105822274163,0.0005542937873789019,0.0002970191050057966,0.0003301429617885482,0.0011807505818915917
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0019000000000000006,2.3e-05,-0.06577812797977661,-0.08442047215436799,0.000539360799956777,0.000215992409214677,0.0003623592122007995,0.0012456452548438367
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0019000000000000006,2.3999999999999997e-05,-0.06578353741670412,-0.08447433056886994,0.0005235635731038218,0.0001343442128330581,0.0003951793873606,0.0013085755668870963
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0019000000000000006,2.4999999999999994e-05,-0.0657912345228572,-0.08453263346624577,0.0005069021068200177,5.2074515860908694e-05,0.000428603487267955,0.0013695415180213577
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-2.5e-05,-0.009315757165662858,-0.10565624905136572,-1.146975194561874e-05,-0.00012400468279921678,2.125696700780548e-05,0.00016746914332415564
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-2.4e-05,-0.009387490350685614,-0.10568282274875626,4.5342476168045505e-06,-0.00018572042616162794,-5.916232102852307e-06,0.0002611934727052363
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-2.3e-05,-0.009456380830214727,-0.10571400799935787,2.0647305756487868e-05,-0.00024658579830643627,-3.2788154403841985e-05,0.00035371143769499054
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-2.2e-05,-0.00952242860425016,-0.10574980480316845,3.686942247342536e-05,-0.0003066007992336216,-5.93587998951535e-05,0.0004450230382933877
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-2.1000000000000002e-05,-0.009585633672791891,-0.10579021316018775,5.32005977676169e-05,-0.00036576542894318446,-8.562816857678662e-05,0.0005351282745004282
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-2e-05,-0.009645996035839913,-0.10583523307041591,6.964083163906262e-05,-0.00042407968743512527,-0.0001115962604487416,0.000624027146316113
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-1.9e-05,-0.009703515693394246,-0.10588486453385287,8.61901240877624e-05,-0.0004815435747094432,-0.0001372630755110182,0.0007117196537404403
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-1.8e-05,-0.009758192645454883,-0.10593910755049875,0.00010284847511371628,-0.0005381570907661381,-0.0001626286137636165,0.0007982057967734107
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-1.7e-05,-0.009810026892021827,-0.10599796212035341,0.00011961588471692415,-0.0005939202356052103,-0.00018769287520653628,0.0008834855754150238
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-1.6000000000000003e-05,-0.009859018433095078,-0.10606142824341692,0.00013649235289738617,-0.0006488330092266597,-0.0002124558598397779,0.00096755898966528
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-1.5000000000000002e-05,-0.009905167268674627,-0.10612950591968931,0.00015347787965510248,-0.0007028954116304871,-0.0002369175676633415,0.0010504260395241805
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-1.4000000000000001e-05,-0.009948473398760479,-0.10620219514917048,0.00017057246499007267,-0.0007561074428166914,-0.0002610779986772264,0.0011320867249917234
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-1.3000000000000001e-05,-0.009988936823352633,-0.10627949593186055,0.00018777610890229713,-0.0008084691027852734,-0.0002849371528814334,0.0012125410460679103
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-1.2000000000000002e-05,-0.010026557542451093,-0.10636140826775939,0.0002050888113917754,-0.0008599803915362322,-0.00030849503027596164,0.001291789002752739
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-1.1000000000000001e-05,-0.010061335556055859,-0.1064479321568671,0.00022251057245850796,-0.0009106413090695686,-0.0003317516308608117,0.0013698305950462118
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-1.0000000000000003e-05,-0.010093270864166923,-0.10653906759918362,0.00024004139210249465,-0.0009604518553852822,-0.0003547069546359836,0.001446665822948328
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-9.000000000000002e-06,-0.010122363466784301,-0.10663481459470901,0.00025768127032373535,-0.0010094120304833733,-0.00037736100160147703,0.0015222946864590866
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-8.000000000000001e-06,-0.010148613363907981,-0.10673517314344325,0.00027543020712223035,-0.0010575218343638422,-0.0003997137717572925,0.0015967171855784893
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-7.000000000000001e-06,-0.01017202055553795,-0.1068401432453863,0.00029328820249797916,-0.0011047812670266874,-0.0004217652651034293,0.0016699333203065345
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-6.0000000000000035e-06,-0.010192585041674229,-0.10694972490053817,0.0003112552564509821,-0.0011511903284719105,-0.00044351548163988776,0.001741943090643223
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-5.000000000000003e-06,-0.01021030682231682,-0.10706391810889888,0.0003293313689812392,-0.001196749018699511,-0.00046496442136666807,0.0018127464965885546
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-4.000000000000002e-06,-0.010225185897465714,-0.10718272287046846,0.00034751654008875044,-0.0012414573377094885,-0.00048611208428376993,0.0018823435381425293
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-3.0000000000000018e-06,-0.010237222267120902,-0.10730613918524687,0.00036581076977351576,-0.0012853152855018435,-0.0005069584703911938,0.0019507342153051474
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-2.000000000000001e-06,-0.010246415931282407,-0.10743416705323411,0.00038421405803553516,-0.0013283228620765762,-0.000527503579688939,0.002017918528076409
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-1.0000000000000006e-06,-0.0102527668899502,-0.10756680647443015,0.0004027264048748086,-0.0013704800674336857,-0.000547747412177006,0.0020838964764563132
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,-3.3881317890172014e-21,-0.010256275143124306,-0.10770405744883511,0.0004213478102913363,-0.0014117869015731728,-0.000567689967855395,0.002148668060444861
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,9.999999999999972e-07,-0.010256940690804718,-0.10784591997644886,0.00044007827428511805,-0.001452243364495037,-0.0005873312467241054,0.002212233280042052
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,1.999999999999998e-06,-0.010254763532991427,-0.10799239405727144,0.00045891779685615364,-0.0014918494561992786,-0.0006066712487831374,0.0022745921352478856
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,2.9999999999999984e-06,-0.010249743669684435,-0.10814347969130284,0.00047786637800444347,-0.0015306051766858975,-0.000625709974032491,0.0023357446260623624
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,3.999999999999999e-06,-0.010241881100883768,-0.10829917687854318,0.0004969240177299878,-0.0015685105259548942,-0.0006444474224721671,0.002395690752485484
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,4.999999999999996e-06,-0.010231175826589382,-0.10845948561899219,0.0005160907160327853,-0.001605565504006267,-0.0006628835941021635,0.002454430514517246
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,6e-06,-0.01021762784680131,-0.10862440591265018,0.0005353664729128379,-0.0016417701108400187,-0.0006810184889224829,0.002511963912157654
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,6.999999999999997e-06,-0.010201237161519544,-0.10879393775951698,0.0005547512883701441,-0.001677124346456147,-0.0006988521069331236,0.0025682909454067034
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,7.999999999999995e-06,-0.010182003770744078,-0.1089680811595926,0.0005742451624047044,-0.0017116282108546523,-0.0007163844481340856,0.0026234116142643963
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,8.999999999999999e-06,-0.010170634653039676,-0.10887347458694432,0.0005610071869536726,-0.0016327689747948175,-0.0007160074952060002,0.002545246462743108
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,9.999999999999996e-06,-0.010163869938842711,-0.10871038628340388,0.0005382442068244638,-0.0015243533211999338,-0.0007103599669587939,0.0024299526888865207
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,1.1e-05,-0.010159392893872651,-0.10855174246273915,0.0005146169872644249,-0.0014165591681955497,-0.0007041085139640392,0.0023126945541209493
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,1.1999999999999997e-05,-0.010157203518129477,-0.10839754312494997,0.0004901255282735552,-0.001309386515781666,-0.000697253136221735,0.0021934720584463933
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,1.2999999999999994e-05,-0.010157301811613187,-0.10824778827003632,0.0004647698298518549,-0.0012028353639582819,-0.000689793833731881,0.0020722852018628516
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,1.3999999999999998e-05,-0.01015968777432379,-0.10810247789799833,0.00043854989199932384,-0.0010969057127253972,-0.0006817306064944781,0.001949133984370325
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,1.4999999999999995e-05,-0.010164361406261285,-0.1079616120088359,0.0004114657147159623,-0.0009915975620830128,-0.0006730634545095256,0.0018240184059688134
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,1.6e-05,-0.010171322707425667,-0.10782519060254903,0.0003835172980017698,-0.0008869109120311272,-0.0006637923777770235,0.0016969384666583153
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,1.6999999999999996e-05,-0.01018057167781694,-0.10769321367913778,0.00035470464185674707,-0.0007828457625697428,-0.0006539173762969727,0.0015678941664388345
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,1.7999999999999994e-05,-0.01019210831743511,-0.10756568123860212,0.0003250277462808936,-0.0006794021136988579,-0.0006434384500693719,0.001436885505310368
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,1.8999999999999998e-05,-0.010205932626280152,-0.107442593280942,0.00029448661127420925,-0.0005765799654184722,-0.0006323555990942218,0.0013039124832729151
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,1.9999999999999995e-05,-0.010222044604352096,-0.10732394980615742,0.00026308123683669427,-0.000474379317728587,-0.000620668823371522,0.0011689751003264774
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,2.1e-05,-0.010240444251650927,-0.1072097508142485,0.0002308116229683487,-0.00037280017062920104,-0.0006083781229012734,0.001032073356471055
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,2.1999999999999996e-05,-0.010261131568176651,-0.10709999630521513,0.00019767776966917263,-0.0002718425241203156,-0.0005954834976834752,0.000893207251706648
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,2.3e-05,-0.010284106553929253,-0.10699468627905734,0.0001636796769391657,-0.0001715063782019293,-0.0005819849477181276,0.000752376786033255
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,2.3999999999999997e-05,-0.010309369208908755,-0.10689382073577519,0.00012881734477832846,-7.179173287404352e-05,-0.0005678824730052309,0.0006095819594508782
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.002,2.4999999999999994e-05,-0.010336919533114542,-0.10679739967536629,9.309077318664484e-05,2.7301411863378907e-05,-0.0005531760735447753,0.00046482277195945376
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-2.5e-05,0.043352056196294314,-0.09877274118305561,2.222922528499386e-06,7.774214120348081e-05,-0.0003156998717939905,4.076225896101903e-05
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-2.4e-05,0.043373434671365924,-0.09868866520209116,-2.125843872556487e-05,9.42467549299055e-05,-0.00029512833234773714,5.375784734527768e-05
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-2.3e-05,0.043398768700400964,-0.09860969960602321,-4.5766162394289864e-05,0.00011083626228946877,-0.00027099202173512787,6.364005223126777e-05
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-2.2e-05,0.04342805828339865,-0.09853584439484948,-7.130024847766661e-05,0.0001275106632821643,-0.00024329093995617025,7.040887361898373e-05
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-2.1000000000000002e-05,0.043461303420358956,-0.0984670995685699,-9.78606969756949e-05,0.00014426995790799195,-0.00021202508701086462,7.406431150842537e-05
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-2e-05,0.043498504111281935,-0.09840346512718462,-0.00012544750788837485,0.00016111414616695188,-0.00017719446289921103,7.460636589959304e-05
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-1.9e-05,0.043539660356167575,-0.09834494107069358,-0.0001540606812157066,0.00017804322805904408,-0.0001387990676212091,7.203503679248659e-05
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-1.8e-05,0.04358477215501581,-0.09829152739909668,-0.00018370021695769025,0.00019505720358426858,-9.68389011768588e-05,6.635032418710578e-05
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-1.7e-05,0.04363383950782669,-0.09824322411239396,-0.00021436611511432556,0.0002121560727426253,-5.131396356616028e-05,5.7552228083450795e-05
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-1.6000000000000003e-05,0.043686862414600264,-0.09820003121058554,-0.00024605837568561246,0.0002293398355341143,-2.2242547891137957e-06,4.564074848152189e-05
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-1.5000000000000002e-05,0.043743840875336455,-0.09816194869367133,-0.0002787769986715511,0.0002466084919587354,5.043022515428076e-05,3.0615885381318585e-05
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-1.4000000000000001e-05,0.04380477489003531,-0.09812897656165134,-0.00031252198407214155,0.00026396204201648894,0.00010664947626402372,1.2477638782841329e-05
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-1.3000000000000001e-05,0.04386966445869678,-0.09810111481452558,-0.00034729333188738377,0.0002814004857073747,0.00016643349854011485,-8.773991313910264e-06
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-1.2000000000000002e-05,0.0439385095813209,-0.09807836345229395,-0.00038309104211727745,0.0002989238230313926,0.00022978229198255396,-3.3139004908935856e-05
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-1.1000000000000001e-05,0.04401131025790767,-0.09806072247495662,-0.00041991511476182307,0.0003165320539885428,0.00029669585659134135,-6.061740200223573e-05
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-1.0000000000000003e-05,0.04408806648845709,-0.09804819188251349,-0.0004577655498210204,0.00033422517857882534,0.00036717419236647714,-9.120918259380962e-05
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-9.000000000000002e-06,0.04416877827296913,-0.09804077167496451,-0.0004966423472948692,0.0003520031968022399,0.0004412172993079605,-0.00012491434668365783
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-8.000000000000001e-06,0.04425344561144385,-0.09803846185230984,-0.0005365455071833702,0.000369866108658787,0.0005188251774157927,-0.00016173289427178018
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-7.000000000000001e-06,0.044342068503881206,-0.09804126241454933,-0.0005774750294865227,0.00038781391414846627,0.0005999978266899731,-0.0002016648253581766
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-6.0000000000000035e-06,0.044434646950281195,-0.09804917336168306,-0.000619430914204327,0.0004058466132712777,0.0006847352471305013,-0.0002447101399428474
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-5.000000000000003e-06,0.044531180950643845,-0.09806219469371104,-0.0006624131613367827,0.0004239642060272214,0.0007730374387373779,-0.000290868838025792
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-4.000000000000002e-06,0.04463167050496913,-0.09808032641063319,-0.0007064217708838903,0.00044216669241629733,0.0008649044015106022,-0.0003401409196070109
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-3.0000000000000018e-06,0.04473611561325702,-0.09810356851244952,-0.0007514567428456494,0.0004604540724385054,0.0009603361354501745,-0.00039252638468650366
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-2.000000000000001e-06,0.04484451627550763,-0.09813192099916015,-0.0007975180772220608,0.00047882634609384603,0.0010593326405560963,-0.0004480252332642711
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-1.0000000000000006e-06,0.044956872491720846,-0.09816538387076497,-0.0008446057740131236,0.0004972835133823188,0.0011618939168283654,-0.0005066374653403125
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,-3.3881317890172014e-21,0.045073184261896715,-0.09820395712726401,-0.000892719833218838,0.0005158255743039237,0.0012680199642669827,-0.000568363080914628
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,9.999999999999972e-07,0.045193451586035216,-0.09824764076865725,-0.0009418602548392043,0.000534452528858661,0.0013777107828719486,-0.0006332020799872179
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,1.999999999999998e-06,0.04531767446413637,-0.09829643479494472,-0.0009920270388742226,0.0005531643770465305,0.0014909663726432624,-0.0007011544625580815
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,2.9999999999999984e-06,0.045445852896200165,-0.09835033920612639,-0.0010432201853238922,0.0005719611188675323,0.0016077867335809247,-0.0007722202286272198
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,3.999999999999999e-06,0.04557798688222659,-0.09840935400220224,-0.0010954396941882133,0.000590842754321666,0.001728171865684934,-0.0008463993781946321
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,4.999999999999996e-06,0.04571407642221569,-0.09847347918317241,-0.0011486855654671865,0.0006098092834089324,0.0018521217689552926,-0.0009236919112603182
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,6e-06,0.045854121516167426,-0.09854271474903674,-0.0012029577991608117,0.000628860706129331,0.0019796364433919997,-0.001004097827824279
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,6.999999999999997e-06,0.04580019075457096,-0.09846525702034999,-0.0011309667918517,0.0006032838313448712,0.0018622001008756477,-0.000925059454729975
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,7.999999999999995e-06,0.045746675459649826,-0.09838603067706217,-0.0010573910251119873,0.0005760864164229123,0.001740291833341969,-0.000842618840655514
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,8.999999999999999e-06,0.04569712277536077,-0.09830771922552392,-0.0009845086951087334,0.0005480617263701347,0.0016183334124319473,-0.0007596571502917518
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,9.999999999999996e-06,0.0456515327017038,-0.09823032266573536,-0.0009123198018419399,0.0005192097611865389,0.0014963248381455853,-0.0006761743836386886
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,1.1e-05,0.04560990523867894,-0.0981538409976965,-0.0008408243453116055,0.0004895305208721247,0.0013742661104828803,-0.0005921705406963239
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,1.1999999999999997e-05,0.045572240386286156,-0.09807827422140729,-0.0007700223255177313,0.0004590240054268922,0.001252157229443834,-0.0005076456214646583
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,1.2999999999999994e-05,0.04553853814452547,-0.09800362233686771,-0.0006999137424603167,0.0004276902148508415,0.001129998195028446,-0.00042259962594369115
500GHz,0,45.0,45.0,7.95621081486264e-12,6.636046824471356e-10,0.0,0.0021000000000000003,1.3999999999999998e-05,0.04550879851339689,-0.09792988534407783,-0.000630498596139361,0.00039552914914397217,0.0010077890072367152,-0.00033703255413342195
